player_name,birthdate,turned_pro,weight_kg,height_cm,handedness,backhand,percentage_aces,percentage_df,percentage_1stwon,percentage_bpsaved,percentage_bpobtained,percentage_bpconverted
anthony_m.,,,,,,,,,,,,
arenberg_w.,,,,,,,,,,,,
aguirre_j.,,,,,,,,,,,,
normananderson_j.,,,,,,,,,,,,
anstee_e.,,,,,,,,,,,,
adelsberg_m.,,,,,,,,,,,,
anstee_w.,,,,,,,,,,,,
iftikharahmed_k.,,,,,,,,,,,,
austin_b.,1906.08.20,,,,,,,,,,,
aschner_k.,,,,,,,,,,,,
abe_t.,1902.09.29,,,,,,,,,,,
abrams_j.,,,,,,,,,,,,
angus_c.,,,,,,,,,,,,
alloo_m.,,,,,,,,,,,,
aoki_i.,,,,,,,,,,,,
attewell_e.,,,,,,,,,,,,
anderson_f.,,,,,,,,,,,,
asmussen_e.,,,,,,,,,,,,
aranha_c.,,,,,,,,,,,,
ashton_g.,,,,,,,,,,,,
appel_k.,,,,,,,,,,,,
armstrong_j.,,,,,,,,,,,,
aydelotte_w.,,,,,,,,,,,,
alderson_l.,,,,,,,,,,,,
aitken_h.,,,,,,,,,,,,
aragon_g.,,,,,,,,,,,,
andrea_e.,,,,,,,,,,,,
ashcroft_e.,,,,,,,,,,,,
andreu_j.,,,,,,,,,,,,
allison_p.,,,,,,,,,,,,
abrams_n.,,,,,,,,,,,,
mariaalonsoareyzaga_j.,1890.03.28,,,,,,,,,,,
addison_l.,,,,,,,,,,,,
asthalter_a.,,,,,,,,,,,,
andrews_l.,,,,,,,,,,,,
askham_h.,,,,,,,,,,,,
alston_g.,,,,,,,,,,,,
addison_h.,,,,,,,,,,,,
ackerland_m.,,,,,,,,,,,,
adoue_j.,,,,,,,,,,,,
appleby_e.,,,,,,,,,,,,
alexander_f.,1880.08.14,,,,,,,,,,,
allen_j.,,,,,,,0.05333333333333334,0.04,0.6590909090909091,0.5,0.0547945205479452,0.25
adams_h.,,,,,,,,,,,,
allen_r.,,,,,,,,,,,,
allen_a.,,,,,,,,,,,,
andrews_t.,,,,,,,,,,,,
astor_v.,,,,,,,,,,,,
achelis_g.,,,,,,,,,,,,
adee_g.,,,,,,,,,,,,
anson_g.,,,,,,,,,,,,
allom_u.,,,,,,,,,,,,
addison_j.,,,,,,,,,,,,
anceau_r.,,,,,,,,,,,,
allen_g.,,,,,,,,,,,,
auspitzer_r.,,,,,,,,,,,,
amory_c.,,,,,,,,,,,,
adams_g.,,,,,,,,,,,,
adams_s.,,,,,,,,,,,,
astor_w.,,,,,,,,,,,,
ames_j.,,,,,,,,,,,,
andrews_c.,,,,,,,,,,,,
appleton_d.,,,,,,,,,,,,
alexander_h.,,,,,,,,,,,,
ahouda_a.,1997.09.11,2013.0,76.0,185.0,Right-Handed,Two-Handed Backhand,0.019288885406566956,0.07591292759657174,0.6711720633507658,0.384375,0.05299505470480305,0.31031746031746027
arenholt_j.,,,,,,,,,,,,
agassiz_r.,,,,,,,,,,,,
andrews_w.,,,,,,,,,,,,
allen_h.,,,,,,,,,,,,
avery_h.,,,,,,,,,,,,
arthur_s.,,,,,,,,,,,,
royallen_e.,,,,,,,,,,,,
allen_c.,,,,,,,,,,,,
atkey_s.,,,,,,,,,,,,
archibaldthomson_e.,,,,,,,,,,,,
arbuthnot_g.,,,,,,,,,,,,
adams_w.,,,,,,,,,,,,
ashley_f.,,,,,,,,,,,,
akroyd_b.,,,,,,,,,,,,
agelasto_m.,,,,,,,,,,,,
ames_w.,,,,,,,,,,,,
_a.,,,,,,,,,,,,
anderson_u.,,,,,,,,,,,,
andrade_g.,1998.12.02,,,,,,,,,,,
antonio_j.,1999.04.30,,,,,,,,,,,
augeraliassime_f.,2000.08.08,2016.0,84.0,188.0,Right-Handed,Two-Handed Backhand,,,,,,
bahrami_m.,1956.04.26,,82.0,178.0,,,0.06023684943618812,0.03254478398314014,0.7061156436156434,0.6328125,0.08182339769416723,0.4289772727272727
bailey_j.,1951.04.25,,,,,,,,,,,
balleret_b.,1954.05.11,,,,,,0.062339440451826746,0.03200694665658981,0.6884701515737464,0.6068558673469389,0.08336833478991619,0.39514706002018035
bale_s.,1964.01.21,,82.0,185.0,,,,,,,,
banck_b.,1964.05.16,,58.0,165.0,,,,,,,,
barazzutti_c.,1953.02.19,,70.0,178.0,,,,,,,,
baroch_m.,1966.06.01,,,,,,,,,,,
baraldi_l.,1951.10.21,,,,,,,,,,,
barlow_r.,1962.12.18,,70.0,173.0,,,,,,,,
bardou_j.,1965.03.05,,76.0,180.0,,,,,,,,
barr_m.,1956.06.27,,,,,,,,,,,
bassanelli_m.,,,,,,,,,,,,
barbosa_g.,1954.01.25,,70.0,183.0,,,,,,,,
bastiansen_p.,1962.05.03,,80.0,193.0,,,,,,,,
basham_m.,1962.04.24,1986.0,64.0,175.0,,,,,,,,
bates_j.,1962.06.19,1982.0,73.0,180.0,,,0.044798789585996535,0.0495414820435432,0.6934418725085725,0.5460017445071546,0.07789740017255642,0.41021835177997645
bathman_r.,1959.04.24,1983.0,75.0,183.0,,,,,,,,
bauer_m.,1959.06.29,1982.0,84.0,188.0,,,0.01282051282051282,0.10256410256410256,0.6097560975609756,0.5714285714285714,0.09210526315789473,0.7142857142857143
bavelas_t.,1968.02.27,,,,,,0.05802025910517808,0.034359678230716756,0.6877569417615181,0.6120107962213225,0.08078560755671191,0.4074074074074074
baxter_r.,1962.10.26,,78.0,183.0,,,,,,,,
beckman_c.,1965.03.01,1987.0,84.0,185.0,,,,,,,,
becker_b.,1967.11.22,1984.0,85.0,191.0,,,0.11293579535196388,0.046824287634216304,0.7695601735955223,0.6009554578747824,0.08215328642190095,0.40565126743674196
becka_j.,1963.07.06,,68.0,175.0,,,,,,,,
beermann_h.,1955.03.09,,,,,,,,,,,
bedel_d.,1957.02.20,,73.0,185.0,,,,,,,,
belcher_k.,1961.09.20,,79.0,185.0,,,,,,,,
bellini_m.,,,,,,,,,,,,
benavides_r.,1947.01.30,,,,,,,,,,,
bengoechea_e.,1959.07.02,,78.0,185.0,,,0.010084518655947228,0.02120342921973357,0.6274490469045432,0.533826712503183,0.09105789266721565,0.5775828460038986
benhabiles_t.,1965.02.05,,64.0,175.0,,,0.057044301247566896,0.03830642108969333,0.6769236401624026,0.5071089041677278,0.09103546682221846,0.31560678904428907
benz_r.,1965.02.10,,,,,,,,,,,
bergstrom_c.,1967.07.19,1985.0,68.0,180.0,,,0.03537294185627431,0.026568552372536997,0.6549596462810827,0.5637538484289851,0.09678528607223322,0.4469787179363992
dieterbeutel_h.,1962.06.12,,79.0,185.0,,,,,,,,
bezecny_g.,1963.03.24,,75.0,183.0,,,0.041666666666666664,0.027777777777777776,0.813953488372093,0.0,0.07317073170731707,0.5
bienz_s.,,,,,,,,,,,,
birner_s.,1956.10.11,,66.0,170.0,,,,,,,,
blair_b.,1964.10.24,,70.0,178.0,,,,,,,,
blazekovic_b.,1960.05.26,,,,,,,,,,,
bloom_g.,1967.03.01,1986.0,73.0,173.0,,,0.03795519863197738,0.03476225386132814,0.6659453783476929,0.5605086249880301,0.09046621179693248,0.4160024077577269
boetsch_a.,1969.04.01,1987.0,76.0,183.0,,,0.056348221343551295,0.041623825612644036,0.7149042488234333,0.5814296282049097,0.09415856116794058,0.42511982365270956
boileau_b.,1959.05.25,,75.0,185.0,,,,,,,,
bonneau_s.,1961.12.08,,79.0,188.0,,,,,,,,
borg_b.,1956.06.06,1973.0,73.0,180.0,Right-Handed,Two-Handed Backhand,0.05165823682108429,0.06497876716742278,0.646643987466157,0.4775673400673401,0.05570823039574988,0.28341269841269845
borisov_v.,,,,,,,,,,,,
borowiak_j.,1949.09.25,,82.0,193.0,,,,,,,,
borfiga_l.,,,,,,,,,,,,
botha_d.,1964.03.30,,70.0,175.0,,,,,,,,
bottazzi_l.,1963.04.01,,71.0,170.0,,,,,,,,
bourne_l.,1958.10.18,,82.0,191.0,,,,,,,,
boynton_c.,1964.06.19,,79.0,183.0,,,,,,,,
boytim_j.,1967.12.21,,68.0,175.0,,,,,,,,
brawley_s.,1960.10.24,,77.0,178.0,,,,,,,,
brichant_a.,,,,,,,,,,,,
brescia_b.,1961.12.01,,,,,,,,,,,
brice_a.,1968.01.20,,,,,,,,,,,
brown_j.,1965.04.28,1981.0,68.0,180.0,,,0.014494319029878378,0.02080020596194528,0.5563410184925796,0.4180799592564299,0.09258183654933226,0.43899831649831644
broad_n.,1966.11.20,1986.0,87.0,191.0,,,0.02578981302385558,0.13491295938104447,0.6296296296296295,0.2976190476190476,0.10185185185185185,0.09999999999999998
brown_r.,1967.04.01,,70.0,178.0,,,,,,,,
brunnberg_m.,1958.05.04,1981.0,86.0,191.0,,,,,,,,
buehning_f.,1960.03.05,,91.0,196.0,,,,,,,,
buckley_m.,1960.09.01,,70.0,178.0,,,,,,,,
buljevic_d.,1965.09.22,,91.0,196.0,,,0.1016949152542373,0.05084745762711865,0.7,0.6923076923076923,0.0625,0.33333333333333337
burke_d.,1963.07.25,,73.0,180.0,,,0.058386605783866063,0.03579908675799087,0.6893939393939394,0.5833333333333334,0.07208523592085236,0.3333333333333333
burrow_a.,1963.06.17,,68.0,178.0,,,,,,,,
carlosbaguena_j.,1967.01.07,,79.0,183.0,,,,,,,,
baldoni_a.,1968.02.20,,,,,,,,,,,
betous_d.,,,,,,,,,,,,
bloom_s.,1994.01.13,,,,,,,,,,,
bradnam_c.,1958.02.26,,,,,,,,,,,
bryde_t.,1999.11.24,,,,,,,,,,,
ignaciobatalla_j.,,,,,,,,,,,,
badenhorst_n.,,,,,,,,,,,,
brabenec_j.,1957.04.24,,,,,,,,,,,
ball_s.,1950.01.24,,79.0,188.0,,,,,,,,
bal_n.,,,,,,,,,,,,
barton_k.,,,,,,,,,,,,
brown_n.,1961.09.03,,82.0,191.0,,,0.04979399220778531,0.05821080545218475,0.682303747574761,0.6420634920634919,0.10113403166034744,0.4119747899159664
baligh_k.,,,,,,,,,,,,
claudebarclay_j.,1942.12.30,,,,,,,,,,,
bardsley_t.,1945.02.09,,,,,,,,,,,
barth_r.,1947.03.30,,68.0,175.0,,,,,,,,
barthes_p.,1941.09.13,,,,,,,,,,,
bartlett_j.,1948.03.17,,78.0,188.0,,,,,,,,
battrick_g.,1947.05.27,,66.0,178.0,,,,,,,,
belkin_m.,1945.06.29,,,,,,,,,,,
nilsbengtson_o.,1945.04.05,,93.0,196.0,,,,,,,,
benson_j.,1959.07.02,,,,,,,,,,,
bertolucci_p.,1951.08.03,,82.0,175.0,,,,,,,,
bernelle_c.,1962.12.31,,77.0,185.0,,,,,,,,
bertram_b.,1952.10.29,,,,,,,,,,,
betancur_a.,1950.01.03,,,,,,,,,,,
blocher_w.,1951.08.24,,73.0,173.0,,,,,,,,
bohrnstedt_d.,,,,,,,,,,,,
brown_w.,1945.01.14,,,,,,,,,,,
bunis_h.,1953.03.27,,,,,,,,,,,
bishop_b.,,,,,,,,,,,,
begley_k.,,,,,,,,,,,,
balogun_s.,,,,,,,,,,,,
burwash_p.,1945.02.10,,75.0,175.0,,,,,,,,
brash_n.,,,,,,,,,,,,
barrientos_f.,1967.11.20,,72.0,178.0,,,0.05098992454250971,0.03877820126290574,0.6880839176360927,0.6072115384615384,0.09067740034841673,0.39583333333333337
baiardo_v.,,,,,,,,,,,,
bamba_h.,,,,,,,,,,,,
batchev_t.,,,,,,,,,,,,
behar_c.,,,,,,,,,,,,
bleckinger_d.,1947.05.27,,,,,,,,,,,
braun_g.,,,,,,,,,,,,
busby_g.,,,,,,,,,,,,
bettauer_r.,1956.05.02,1978.0,75.0,175.0,,,,,,,,
bruguera_l.,,,,,,,,,,,,
bolle_m.,1949.06.24,,,,,,,,,,,
benson_b.,,,,,,,,,,,,
benyik_j.,,,,,,,,,,,,
brown_b.,1943.06.15,,,,,,,,,,,
beven_r.,1957.09.21,,,,,,,,,,,
blizzard_j.,,,,,,,,,,,,
bonnemaison_j.,,,,,,,,,,,,
bouquin_j.,,,,,,,,,,,,
brading_c.,,,,,,,,,,,,
brunet_r.,1956.05.31,,68.0,183.0,,,,,,,,
bersin_i.,,,,,,,,,,,,
bowman_b.,,,,,,,,,,,,
birchmore_d.,,,,,,,,,,,,
bowrey_b.,1943.12.25,,,,,,,,,,,
buding_i.,1942.01.09,,,,,,,,,,,
barrett_j.,1931.04.17,,86.0,185.0,,,,,,,,
butchbuchholz_e.,1940.09.16,,73.0,188.0,,,,,,,,
beust_p.,1944.09.03,,72.0,170.0,,,,,,,,
becker_r.,1934.02.06,,,,,,,,,,,
bluett_g.,1941.05.20,,,,,,,,,,,
baranyi_s.,1944.01.31,,,,,,,,,,,
brown_t.,1922.09.26,,70.0,185.0,,,,,,,,
bartoni_f.,1948.10.04,,,,,,,,,,,
rbohrnstedt_d.,1950.04.28,,,,,,,,,,,
bungert_w.,1939.04.01,,82.0,188.0,,,,,,,,
bergstrand_g.,,,,,,,,,,,,
bushman_j.,,,,,,,,,,,,
burrman_j.,,,,,,,,,,,,
burgener_m.,,,,,,,,,,,,
bovett_c.,1945.12.25,,,,,,,,,,,
baer_e.,,,,,,,,,,,,
bonaiti_m.,,,,,,,,,,,,
becker_h.,,,,,,,,,,,,
bidmeade_i.,,,,,,,,,,,,
bergelin_l.,1925.06.10,,,,,,,,,,,
brittain_h.,,,,,,,,,,,,
bernasconi_t.,,,,,,,,,,,,
biagianti_u.,1967.08.29,,64.0,173.0,,,,,,,,
bergh_r.,1966.06.14,1987.0,80.0,188.0,,,0.06776689036973402,0.033621828848106536,0.7547409579667644,0.5662698412698413,0.052018701954400164,0.35119047619047616
brent_r.,,,,,,,,,,,,
botfield_s.,1966.04.10,,67.0,180.0,,,,,,,,
barba_m.,1966.08.22,,70.0,180.0,,,,,,,,
belli_f.,,,,,,,,,,,,
berner_g.,,,,,,,,,,,,
battad_a.,,,,,,,,,,,,
buwalda_r.,,,,,,,,,,,,
berger_j.,1966.11.26,1986.0,75.0,180.0,,,0.029060647529440736,0.07008612478442619,0.7180874339785664,0.5661888111888113,0.11349523163939071,0.41
brien_b.,,,,,,,,,,,,
bailey_b.,,,,,,,,,,,,
borea_c.,1954.04.24,,,,,,,,,,,
brenner_m.,,,,,,,,,,,,
baur_p.,1965.05.03,1986.0,75.0,188.0,,,0.05188605810189863,0.04178538439364504,0.6955503918499405,0.5804985073749781,0.07866996651605435,0.38596798242126956
barr_s.,1969.10.21,,83.0,193.0,,,0.05333333333333334,0.04,0.6590909090909091,0.5,0.0547945205479452,0.25
borwick_n.,1967.09.15,1987.0,82.0,193.0,,,0.07417063024637956,0.03569882871282477,0.6922179590532465,0.569587122765491,0.07379780461299085,0.3439207838017361
blackman_m.,1970.03.05,,77.0,188.0,,,0.04102572057959795,0.02442602547094289,0.6576645161832316,0.6018981018981019,0.05342714040012857,0.385
bardot_h.,,,,,,,,,,,,
braasch_k.,1967.07.14,1987.0,73.0,180.0,,,0.07832313702720925,0.03304986426323819,0.736512772734158,0.5854795939354763,0.0830194208336508,0.4013047807455703
bale_l.,1969.09.07,1991.0,70.0,175.0,,,0.037477335262611496,0.04141934003696228,0.7225697648868381,0.7170634920634921,0.0696162101204118,0.32999999999999996
blake_j.,1967.07.14,,75.0,178.0,,,0.07522585478197903,0.034469018772656006,0.7303258616411162,0.588947866889749,0.0928384944157408,0.4443816736758197
brown_g.,,,,,,,,,,,,
buchmayer_t.,1971.02.14,1989.0,81.0,185.0,,,0.055815519430867266,0.04470580255818594,0.7267899861642126,0.6934789067142008,0.07894429018241116,0.46822916666666675
bailey_c.,1968.04.29,1987.0,86.0,196.0,,,0.049781022901306336,0.037639347876199505,0.6847758936126499,0.6308472777222777,0.05696870707066236,0.31703703703703706
bulant_j.,1964.04.21,,70.0,175.0,,,0.03275552387202872,0.03413181478715459,0.6419122223518885,0.5698051948051948,0.08154224485560102,0.259469696969697
barnard_m.,1969.01.20,1988.0,86.0,188.0,,,0.0,0.038845726970033294,0.5483870967741935,0.4444444444444444,0.0936408106219427,0.2916666666666667
brown_m.,1968.12.08,,77.0,183.0,,,,,,,,
bastie_g.,1971.02.09,,,,,,0.006230529595015576,0.036854930973461174,0.5925253340507578,0.5576719576719577,0.07347826086956522,0.3888888888888889
ballauff_p.,1963.09.29,,79.0,188.0,,,,,,,,
briggs_m.,1968.09.06,1989.0,79.0,178.0,,,,,,,,
beust_a.,1970.02.08,,,,,,0.04040404040404041,0.020202020202020204,0.625,0.5714285714285714,0.11214953271028037,0.33333333333333337
beecher_c.,1970.10.16,,,,,,0.04446183276957347,0.03949069108709402,0.6948863636363636,0.26785714285714285,0.06325042517006803,0.375
bruguera_s.,1971.01.16,1988.0,76.0,188.0,,,0.05412369448950958,0.02513361751973162,0.7059151805278521,0.5817170280150188,0.10763404895586119,0.46755090662287463
becerra_n.,1969.11.06,1990.0,83.0,185.0,,,0.051677489177489176,0.0771103896103896,0.7015306122448979,0.5555555555555556,0.07409638554216869,0.5
mariablasi_j.,,,,,,,,,,,,
boscatto_m.,1971.06.21,,80.0,178.0,,,,,,,,
balducci_d.,1970.09.10,,,,,,0.0232051282051282,0.019230769230769232,0.5828111624721793,0.7113095238095237,0.12037037037037036,0.3229166666666667
bosse_d.,1967.08.01,,,,,,0.03067484662576687,0.049079754601226995,0.66,0.5714285714285714,0.09523809523809523,0.1428571428571429
black_b.,1969.10.06,1991.0,70.0,175.0,,,0.04754850737724439,0.034430016678597464,0.6822113532983609,0.569496974544244,0.09249534447695107,0.42817149018817263
blake_r.,1966.02.04,,,,,,0.037037037037037035,0.012345679012345678,0.5882352941176471,0.45454545454545453,0.0,
bryan_s.,1970.08.10,1990.0,75.0,178.0,,,0.022964220453158636,0.040682124986471946,0.6412475377037701,0.5293077714330087,0.09627253480008842,0.4023771089703584
barthez_l.,1967.05.18,1988.0,77.0,180.0,,,0.05037897442401823,0.08534300451895512,0.6699391506862806,0.509528178860477,0.09488650075450941,0.3743815708101422
bull_w.,1972.07.01,,75.0,185.0,,,,,,,,
bruno_n.,1971.01.26,1991.0,70.0,178.0,,,0.09247871764152324,0.053878272422096474,0.8346643849767789,0.4409523809523809,0.06212448404308869,0.48
bozic_i.,1971.09.27,,,,,,0.057797199475614125,0.034707645393574384,0.7023440416297558,0.6303688141923435,0.08111770603662628,0.38839285714285715
berasategui_a.,1973.06.28,1991.0,66.0,173.0,Right-Handed,One-Handed Backhand,0.023195455720527183,0.03610122158689847,0.6393297517298596,0.5580639911890073,0.10883750066631309,0.45253385706907917
baron_i.,1972.11.12,,75.0,185.0,,,0.027857706622865398,0.04932182824735625,0.5880880110147487,0.4879975579975581,0.0573640452212648,0.39920634920634923
burillo_j.,1972.12.07,1991.0,85.0,188.0,,,0.07772558918053962,0.04917654776035805,0.7144970621080268,0.524195007516267,0.09132545418807467,0.4592721848834603
behrens_b.,1970.06.26,1993.0,82.0,188.0,,,0.03306848971722442,0.03199469632801424,0.6620034109395813,0.48217592592592595,0.1029862870179405,0.27200577200577203
burtscher_r.,1969.06.15,1992.0,80.0,183.0,,,0.02474860408500764,0.023560708881632433,0.5917549902844021,0.584625097125097,0.08890859319880183,0.27414965986394557
behr_n.,1975.10.13,1994.0,82.0,188.0,,,0.06182289733404209,0.05231637806881699,0.6805085116744648,0.5211175068317926,0.0778400607587535,0.4026283240568955
bouteyre_p.,1971.09.07,,82.0,185.0,,,0.040637854306321275,0.07412947434112119,0.7202172791747259,0.47333333333333333,0.06646067405080688,0.4833333333333334
bjorkman_j.,1972.03.23,1991.0,83.0,183.0,Right-Handed,Two-Handed Backhand,0.055781678153451926,0.042835265953997184,0.7084528882957456,0.5822427970164845,0.09774355864672138,0.41860608836819985
borroni_c.,1973.05.06,1991.0,83.0,185.0,,,0.05240556749015396,0.04822994987468672,0.6814935064935065,0.641031746031746,0.07692753208335498,0.17484848484848486
bujan_t.,,,,,,,0.02197802197802198,0.06593406593406594,0.696969696969697,0.4444444444444444,0.1485148514851485,0.33333333333333337
bhupathi_m.,1974.06.07,1995.0,88.0,185.0,,,0.06589132286863063,0.0433375726566333,0.7055687603100087,0.5336247836247836,0.06600534861410567,0.3982732732732733
baldas_s.,1974.06.18,,75.0,180.0,,,0.016666666666666666,0.016666666666666666,0.5714285714285714,0.6,0.04878048780487805,0.0
balcells_j.,1975.06.20,1996.0,93.0,191.0,,,0.06858792072703974,0.027020614128166878,0.6856925219739656,0.6546864447466857,0.07906584011633072,0.3924353424353425
braga_p.,1975.02.27,,,,,,0.07547169811320754,0.018867924528301886,0.5625,0.16666666666666666,0.04081632653061224,0.5
bergh_f.,1975.04.22,1996.0,86.0,193.0,,,0.05,0.04375,0.6882426516572858,0.5,0.03336209375898763,0.16666666666666669
burgsmuller_l.,1975.12.06,1993.0,73.0,183.0,Right-Handed,Two-Handed Backhand,0.0503267332354665,0.04791422398447637,0.6744015150934091,0.5473273646390802,0.07967146567894036,0.4224288712854245
barros_h.,,,,,,,,,,,,
black_w.,1973.11.14,1994.0,70.0,170.0,,,0.04471627382030887,0.032716071584306394,0.664588049684189,0.5796464114150487,0.08554076834419556,0.4257763862351379
belobrajdic_a.,1976.09.18,1995.0,67.0,175.0,,,0.02740621783266687,0.031601270459570986,0.6105204872646732,0.4724450386215092,0.07522077683368006,0.41392156862745094
bastl_g.,1975.04.01,1998.0,85.0,183.0,,,0.06534140436948299,0.0376450318810808,0.6643875576144362,0.5623265457465747,0.0839753614222408,0.371690330579009
barber_b.,1970.10.02,,,,,,0.08818474758324382,0.06251342642320086,0.756238587948874,0.8214285714285714,0.09115508202266193,0.2857142857142857
behrend_t.,1974.12.12,1994.0,89.0,193.0,,,0.05127502693406059,0.050269621880756704,0.6741338393685019,0.5514125073882407,0.08222512072082634,0.39979788761608503
browne_f.,1976.04.07,1994.0,82.0,180.0,,,0.04751591293296717,0.03768926111976363,0.6630394687951247,0.5235164504572969,0.07982180441057664,0.3907108900773618
beks_b.,1973.07.04,,,,,,,,,,,
francoisbachelot_j.,1977.06.11,1996.0,80.0,183.0,Right-Handed,One-Handed Backhand,,,,,,
bracciali_d.,1978.01.10,1995.0,78.0,180.0,Right-Handed,One-Handed Backhand,0.08714069212566065,0.03792310598560715,0.7334417871161848,0.6227316717373537,0.06946778861082396,0.3469873100755453
breen_m.,1976.06.12,,,,,,0.03225806451612903,0.01935483870967742,0.7407407407407407,0.7894736842105263,0.07547169811320754,0.33333333333333337
bryan_b.,1978.04.29,1998.0,88.0,193.0,Left-Handed,One-Handed Backhand,0.09187804155863193,0.03226579797392349,0.7197013017689722,0.539525177887247,0.06101155154125738,0.39162573537573525
burriezalopez_o.,1975.07.22,1994.0,66.0,170.0,Right-Handed,Two-Handed Backhand,,,,,,
bryan_m.,1978.04.29,1998.0,82.0,188.0,Right-Handed,One-Handed Backhand,0.048548548211221745,0.03730526995682981,0.6912345531565444,0.5186228586228587,0.06757767484829866,0.4143650793650794
boutter_j.,1974.04.05,1996.0,86.0,191.0,,,0.1179533585450479,0.08221335121060405,0.7423603634060867,0.6048301595614726,0.07488314082858342,0.40278334398684756
blanco_g.,1976.10.08,1995.0,70.0,175.0,,,0.057218508790715335,0.03958274548933051,0.6836718425383737,0.5532715345827754,0.08628535323348442,0.42171949164352257
bourgeois_l.,1977.03.03,,86.0,188.0,,,0.13959531180893409,0.07491154356479435,0.8649425287356323,0.8333333333333333,0.04532163742690058,0.125
boruszewski_j.,1977.10.02,,,,,,0.08854166666666666,0.10342261904761904,0.7095652173913043,0.7417582417582418,0.02666666666666667,0.5
blake_t.,1976.12.29,1999.0,88.0,,Right-Handed,One-Handed Backhand,0.07020684190741688,0.037641205870971466,0.6489877031181379,0.569047619047619,0.06237957484172112,0.5007936507936508
belov_a.,1972.05.19,,,,,,0.015151515151515152,0.07575757575757576,0.6666666666666666,0.6666666666666666,0.0,
bardoczky_k.,1978.07.05,,,,,,0.06091324200913239,0.03369863013698631,0.7045454545454544,0.625,0.08073059360730594,0.375
bower_j.,1978.05.23,,79.0,191.0,,,0.0696857024634347,0.03614176708784772,0.704789446399458,0.5924242424242424,0.05739064765902271,0.41666666666666674
brasington_j.,1976.09.09,2000.0,82.0,188.0,,,0.04373388942854738,0.08076048294471624,0.6779514624435777,0.5323320600967659,0.06322298093741804,0.41111111111111115
bachert_b.,1981.04.16,,,,,,0.0784313725490196,0.0784313725490196,0.7090909090909091,0.8666666666666667,0.05454545454545454,0.33333333333333337
belal_c.,1977.10.10,,74.0,180.0,,,0.0,0.017241379310344827,0.6,0.625,0.0,
berrer_m.,1980.07.01,1999.0,100.0,193.0,Left-Handed,One-Handed Backhand,0.0732526965502141,0.0427578701824457,0.709039405205233,0.5934811709541502,0.07014724547880158,0.40854122513001023
baccanello_p.,1979.06.12,1999.0,85.0,183.0,,,0.09475222253445599,0.05543929923308403,0.7162992913858036,0.48786159918512856,0.02831710613793694,0.28703703703703703
beros_i.,1979.12.30,,,,,,0.04971049286823895,0.0136986301369863,0.6628787878787878,0.5568181818181819,0.10717948717948719,0.6071428571428572
boretti_s.,1981.12.20,2000.0,88.0,188.0,,,0.058790867579908646,0.03546301369863015,0.6918181818181814,0.59,0.07346849315068493,0.34
boeker_m.,1980.12.11,,,,,,0.07179782777608865,0.05885071450288841,0.6899199240450994,0.5466666666666666,0.05858657924120845,0.45
bohli_s.,1983.07.25,2002.0,82.0,185.0,,,0.08166583617979437,0.033711237684515186,0.7162927379658155,0.600193028951199,0.06330894157289534,0.29043410293410293
benneteau_j.,1981.12.20,2000.0,79.0,185.0,Right-Handed,Two-Handed Backhand,0.07586511941595539,0.04191984370673434,0.6958897500700769,0.5666174783821837,0.08797120664409463,0.3923537830117625
bopanna_r.,1980.03.04,2003.0,86.0,191.0,Right-Handed,One-Handed Backhand,0.0961000424210613,0.042971609955983085,0.7360057103952817,0.5945104540849223,0.06229657823993887,0.3375688910572631
biasella_a.,1980.09.01,,,,,,,,,,,
pablobrzezicki_j.,1982.04.12,2001.0,72.0,178.0,,,,,,,,
battistone_b.,1979.08.10,2007.0,82.0,191.0,,,,,,,,
bartoni_m.,,,,,,,,,,,,
beck_k.,1982.04.03,2001.0,74.0,180.0,Right-Handed,Two-Handed Backhand,0.07588782034236047,0.054661051720952786,0.7087544287499334,0.5415683319424867,0.07705166228477195,0.3885397389739269
bunis_a.,1924.02.03,,,,,,,,,,,
bennett_b.,,,,,,,,,,,,
baleson_m.,,,,,,,,,,,,
battegay_f.,,,,,,,,,,,,
boutboul_b.,,,,,,,,,,,,
bouteleux_a.,,,,,,,,,,,,
borotra_j.,,,,,,,,,,,,
bresson_a.,,,,,,,,,,,,
blatter_f.,1949.09.25,1974.0,,,,,,,,,,
bologna_g.,,,,,,,,,,,,
bohaboy_d.,1976.09.25,2000.0,73.0,,,,0.07142857142857142,0.0,0.4827586206896552,0.2,0.0,
baghdatis_m.,1985.06.17,2003.0,82.0,178.0,Right-Handed,Two-Handed Backhand,0.09193598907972615,0.04177742202252967,0.7497637902172106,0.582584635787589,0.08771374199013604,0.43781610137564325
bray_r.,,,,,,,,,,,,
bogomolovjr_a.,1983.04.23,2002.0,75.0,178.0,Right-Handed,Two-Handed Backhand,,,,,,
burr_c.,,,,,,,,,,,,
brown_d.,,,,,,,0.10462895636054456,0.05878804899722119,0.7381454134767756,0.6102296744840606,0.06833539932500177,0.38385581727418455
breskvar_b.,,,,,,,,,,,,
basica_e.,1981.06.27,,,,,,,,,,,
bednarek_t.,1981.11.12,2000.0,,,,,,,,,,
berlocq_c.,1983.02.03,2001.0,81.0,183.0,Right-Handed,One-Handed Backhand,0.042785004894160844,0.0330529048420592,0.6626170509103604,0.5453376466884958,0.09257608568706908,0.4217137454469179
bohane_a.,1981.09.15,,,,,,0.014084507042253521,0.04225352112676056,0.7368421052631579,0.5714285714285714,0.02631578947368421,0.5
